src,dst
5639,5657
4502,7488
4122,6514
3247,3437
113,3701
2251,7341
2515,6436
3768,5212
3898,5455
124,5194
4754,7460
1892,2056
1509,5047
1829,6042
3748,6241
1521,3552
4000,5597
5557,7120
1469,2303
335,1945
1710,6453
936,1137
3910,5647
5608,6341
6083,6556
2196,3425
989,5863
2028,2063
3644,7042
2586,5962
1741,4181
645,5600
4879,6341
4061,4785
4994,6062
1275,3873
1645,4069
2510,4350
2372,5816
3471,3597
2958,5536
7013,7609
2105,6834
3777,6519
1699,6959
721,5571
1183,5274
3508,4860
1943,4388
1519,3130
1929,2626
3822,6903
660,5646
2476,3108
239,5524
2377,6101
3625,5716
2711,2850
2615,6217
3599,7477
344,1474
1752,4112
6134,6408
197,2532
1585,6901
518,3610
175,4835
757,2617
594,5291
218,5922
102,2452
2430,6700
1499,3450
1230,1508
718,6446
4130,4555
907,3897
3333,5536
17,4242
6207,6876
2544,6002
4785,5593
3400,3653
4356,4401
4228,5207
3001,4798
2424,4704
3878,7490
3304,3951
3667,5940
6607,7511
2564,6339
5004,6123
2473,7565
1825,2590
2171,6556
2160,5962
4184,7435
2160,6476
1814,2992
1963,4356
524,6712
6110,7612
1219,3643
2707,4382
2838,7468
4770,5988
2785,4368
4809,4900
919,7595
3081,3262
550,3911
2541,3692
887,2078
3211,6523
3437,5801
6092,7560
441,961
3189,7569
1770,2414
164,4880
524,4537
3694,4666
793,798
619,5687
5370,6654
4163,4502
2600,3007
1595,6960
2089,7517
6636,7571
1817,6752
2624,6358
6999,7160
3251,6797
3168,3696
3334,5269
2510,5453
1517,5817
179,6965
2117,2781
326,6902
2850,6731
996,4775
2073,2854
3526,6439
3107,5480
466,2488
47,6876
4882,6446
3266,3822
7093,7488
5252,6391
4938,5441
1230,6171
647,1147
1989,6884
2073,4039
2735,7583
1989,4671
459,7328
1995,3038
2973,3905
136,2361
794,4203
4074,5127
412,2765
4785,6484
1601,5461
3019,5655
866,4931
870,1492
4257,6399
4635,6016
667,2387
2356,3389
6074,7476
2734,4754
2096,4328
4931,6217
3530,5245
202,5568
6,3291
5274,5404
1897,6772
7030,7078
535,5631
1271,1665
524,6152
3371,3632
2782,3470
1130,4508
1555,6141
2918,6835
5254,6836
1846,6912
2808,7610
6309,7228
221,3530
1795,5470
3216,4125
1879,3080
1381,4919
2728,6339
1464,2444
221,508
427,1381
2191,7352
5454,5933
1321,2390
2814,4729
4447,6416
903,5949
1348,5954
2189,4959
5854,6168
2944,3347
3381,5127
4420,6745
364,6891
4480,5629
2694,3582
5532,6047
887,1798
6936,6965
3330,4555
453,1057
2217,5722
6379,6799
907,4164
5632,5638
2800,3079
3,1728
4910,6023
2985,5378
1474,3565
1019,3681
5108,7416
2364,4433
6,7340
1532,5387
1956,2117
933,1384
2024,3251
614,1817
1519,4632
4573,6897
4754,6296
3312,5065
44,6507
376,7618
4104,4888
985,1300
1207,5650
1110,4384
4754,7398
3670,7023
5527,6171
3632,4451
524,4396
209,3043
4946,5254
6399,6530
3873,6108
3128,6458
106,2217
103,6860
418,2615
3845,5029
5094,6478
232,3442
110,2826
933,5632
986,1563
2798,4648
1610,3312
2478,2510
295,5793
2715,3400
550,766
2020,5324
4860,7001
131,4371
2572,3486
1721,2007
4859,5445
2186,2928
700,3827
638,3873
2381,4657
4079,6031
3530,4387
1334,1348
634,2910
1271,7123
3519,6955
1223,2835
3141,6171
2196,4821
5060,5439
6180,6941
1550,6330
1293,2571
985,5604
67,2670
2939,5807
1509,6812
535,4212
3877,4292
6185,7580
2140,4543
2060,3044
4266,4375
6156,6369
2024,3081
2615,5988
3251,6031
4266,7019
3564,4175
3189,3530
520,4217
2200,6185
4087,7189
1849,4960
219,6519
733,1808
461,5921
918,1602
4164,7579
172,4617
3946,4561
1275,2234
3597,3961
1786,7551
2176,3677
1907,6941
524,3508
6427,7294
1447,7141
1941,2349
1128,3895
1792,3128
1850,4860
6489,6655
705,6073
6610,7237
7580,7595
5636,5859
4319,6724
1674,2890
3547,4005
2177,2229
4393,4622
5854,6108
1848,1902
1060,3314
798,1982
5857,7533
2826,4606
3185,7558
1584,6886
1945,4000
2854,5516
3005,4612
821,3227
1734,4505
5267,7512
3450,7228
4363,4811
4271,6077
4298,4536
4882,5505
3380,3751
6369,6553
438,7468
4012,5346
3108,6789
5511,7026
16,773
540,5454
2870,5176
3400,4519
1799,6990
805,4883
3181,7141
3853,4999
2096,3798
3956,4623
1009,1234
1989,4338
4908,5915
524,2642
375,4193
1890,3666
3270,4162
1420,4536
4056,6369
3530,4726
1565,3878
409,4426
1506,5640
2037,2266
3139,7450
3672,6220
5859,6955
3367,4312
643,7423
6,1492
3621,5369
641,4019
524,6423
2424,6575
4919,6910
2995,5859
3038,7608
1462,2387
5671,6190
4124,7565
798,1658
2170,3497
5578,7244
367,951
1637,1872
1937,7001
5944,7284
1559,6487
1949,6802
3093,4269
2757,3318
1770,5815
650,5866
3670,4338
266,1506
5625,5735
2892,3937
1560,4770
955,1317
4180,4904
1879,3571
6500,7227
378,6369
598,870
168,3661
3844,5219
3809,4359
5694,7252
439,1677
6207,6687
4549,7498
705,6616
5720,7089
2726,3633
5405,6490
5854,6931
5623,6085
4822,7456
1391,4149
5578,6672
1396,6235
260,4452
5127,6136
5119,7135
3360,4561
3309,4138
4593,6519
2026,2761
932,6987
292,5274
1560,2615
1898,3163
3450,5534
1137,2289
3080,4800
2848,5854
5033,5257
98,2854
4248,7210
426,5404
4707,5353
1689,3935
3555,4000
5349,5608
5182,7162
2229,3571
296,6285
243,1396
2369,3210
4452,6054
2238,4754
221,1571
4309,7090
4021,5413
4452,5454
103,2787
1786,2217
5212,7563
929,4785
1381,5944
645,6101
2878,3397
709,1875
874,4023
4408,4503
2199,7144
843,3530
1232,6852
2428,6466
3450,7587
5176,5854
2803,7071
645,2396
3038,3360
1542,5455
806,2391
2289,7592
219,4561
4930,5274
647,7083
4122,4614
3364,4348
1600,4185
536,3262
41,5414
3092,4744
4162,6067
3240,5944
1665,3853
4843,5854
936,3446
1880,5281
1016,2745
4476,6116
2066,2586
5390,7243
1012,4198
3826,4747
2641,3900
594,5832
3347,4544
1933,5857
4433,6267
3192,4908
5269,7226
1839,1973
4385,5127
2452,3644
1546,4275
1471,6427
11,2412
1274,1321
406,7127
2510,5563
3643,6461
4427,6160
3253,6912
5184,6502
4462,4955
5857,5988
2672,2690
728,7254
4253,4710
763,1047
3845,5921
2707,4961
1005,5308
2537,4761
2123,2599
2498,7413
1271,3826
73,6126
2994,5127
5370,6607
2186,6857
1005,1161
3447,5331
3162,3990
3731,4421
406,2734
187,2626
5132,6757
394,1414
3390,5443
3295,4536
2943,4111
4472,5916
1849,3790
5491,5924
641,4829
473,3701
4243,7352
1795,4369
3463,4361
3498,7237
2036,3040
4380,4988
6421,7205
4432,5867
4925,5493
1005,5615
4236,4338
2933,7141
1570,3530
5751,6935
473,3240
3530,7311
392,1376
136,499
6171,6415
109,6272
6955,7165
560,6397
3240,5530
3400,4632
2699,5127
1180,3969
226,1751
6101,7088
1,6478
6458,6967
5501,6803
2502,4512
290,3251
107,6999
1043,4455
1539,6209
3245,5646
7178,7422
4785,5748
2707,5597
307,4676
402,5384
1555,5530
1264,3240
395,1495
1639,1937
1509,2835
1457,4128
6330,6803
1609,5779
920,6101
4197,6092
1424,6378
1897,5498
1519,2408
216,4318
3436,6913
1439,1498
2389,6252
3905,4414
5258,6537
2510,3420
1180,5825
2265,5988
3240,3597
994,2586
1179,1751
1149,2835
505,1749
6792,7237
2734,5090
1976,5854
2510,5670
3773,5335
2515,4106
2206,3701
92,974
3210,4020
1632,3409
1372,1713
299,1849
2579,5274
1897,3650
409,3453
2430,4338
1350,4873
1937,7560
287,523
1464,4022
3185,5120
422,4447
3495,5159
4151,7083
4785,6992
2973,6020
198,272
538,5892
306,1209
18,3581
3705,4122
2117,7303
743,4883
1856,4811
3597,5556
1384,6617
63,6221
41,1958
2318,3520
673,835
73,2676
1921,4061
1227,5578
3418,4125
2510,7498
7237,7490
216,3026
5720,7580
429,5289
1618,1622
3596,4261
5314,6458
3022,3367
1594,2838
306,3437
473,4809
1471,3833
6140,7237
1023,6776
2558,3084
5108,6367
5457,5867
3342,3450
282,5329
5569,7093
1447,5988
2385,3210
4770,6616
1834,7279
1795,2777
2063,6465
3073,3258
2265,6812
2988,4995
473,4883
4544,6545
23,3493
106,212
919,4490
4163,6999
131,6126
1879,6672
763,4809
3781,7551
1598,5610
2987,4900
3597,3644
3169,5244
1384,5517
16,6101
951,6391
421,1132
500,7548
1555,7548
2515,6921
3107,3751
4865,6070
1814,6552
2014,2326
2998,3927
667,6256
1250,5245
3246,4223
2644,7547
3342,7401
2897,7488
2421,4584
1628,5751
2,7128
1413,2229
81,130
2308,6712
1113,3303
2045,4235
3614,6595
6096,6115
4900,6391
5222,5854
4659,5441
1205,3906
98,4163
5638,7462
1576,2619
645,5906
766,4146
3273,3330
5501,5593
7334,7604
2673,6797
3427,6199
960,6519
743,5730
1161,6323
3118,5355
357,4555
186,6704
1940,7143
1041,2337
900,7421
2488,3240
3852,6067
2998,6476
1001,2848
342,1284
1349,4624
1457,5226
3410,4355
6343,7237
671,4145
4632,7464
1792,7489
2424,2896
3103,5072
750,2158
187,1468
427,3397
2271,4731
2891,4248
919,6095
2080,6524
1332,6359
1137,1297
3439,6866
4453,4607
3038,6089
1118,4600
1749,3103
2160,5491
3399,5879
988,6252
2694,3038
18,3755
2197,5526
1179,6538
7100,7234
1434,4335
344,2229
858,5220
1599,4808
2580,3413
2275,2515
950,7063
5377,6256
821,1647
1348,2186
2014,3405
1555,4086
3210,3433
1955,4633
4006,5670
2083,5090
3080,7411
3210,4842
1795,7543
4359,7489
2524,7100
2868,3310
1898,5128
112,3058
888,3530
1158,4040
5261,5626
3853,5166
5639,6477
4319,7178
950,5900
4138,6241
2854,6528
817,3530
2362,5045
550,6317
361,861
331,5159
671,6471
1855,4280
5285,7592
5872,6201
2057,6155
6001,6752
4453,6805
1349,3858
1863,4103
3002,5941
3643,5253
1897,3861
3413,6813
2711,2838
3387,6912
1234,6891
221,6998
2571,3566
4364,5287
1994,3983
3223,5112
461,5610
2014,3657
4332,4982
418,1509
2222,3520
5662,7162
1795,3891
5706,6262
1825,4069
3961,6130
5455,5906
5886,6179
4211,6921
2777,5562
1741,6080
86,149
3381,5202
1792,3786
3165,3644
2107,6503
3038,4614
4613,6468
3999,7032
290,1174
1817,3559
1074,5854
1721,7162
1650,3285
1668,4387
122,1853
138,473
418,5988
4666,5988
706,6888
1563,2198
2229,6586
2713,6365
858,3097
1937,5578
1937,6959
4040,5895
5862,7602
2007,3998
4104,6731
1850,5683
2510,7339
410,6105
5082,6666
3045,6379
1824,2108
3730,4455
2194,2197
3818,6450
882,5735
184,5578
827,3135
6361,6496
3755,5128
6712,6818
2675,6800
3127,5508
566,1213
4455,4903
2524,3410
1498,1882
4771,6083
283,1848
283,1956
1958,5414
4572,6882
2994,4270
1017,6912
4785,5606
827,2473
3247,3822
6579,6792
3983,4026
4568,4704
5111,5703
1706,7532
4785,5480
2083,3471
849,2334
3058,5216
2013,6503
1361,5396
5318,7579
4124,4806
2391,3295
4842,6566
2473,5527
2361,2831
4000,5510
2569,3581
2401,4329
110,866
349,6544
775,6289
4003,5062
3755,4762
728,5943
4327,5292
1500,4785
5128,6125
1779,4092
1973,2229
4086,5363
3822,5876
2943,3317
2420,3571
2569,2866
1376,2650
3450,5245
1828,1906
630,7228
4725,6885
2186,6388
3056,7059
3722,5192
1220,6551
1334,6789
6180,7128
2835,3502
18,5534
1407,2854
3291,4476
468,4574
2413,3650
2366,3210
1942,3444
5638,7607
3105,3514
5904,7237
313,5594
4667,7579
4327,6827
3530,5216
3207,3507
1694,5436
4108,5380
3499,7226
216,1657
4711,6642
5844,6506
5610,5662
4377,5556
1600,1684
3239,3679
5643,6101
515,5897
5892,6207
1555,1678
3367,4528
3141,5527
3653,4997
2031,4353
607,2549
107,4227
1190,4842
5559,6361
1536,6207
1838,5121
827,2515
5245,5823
3317,4479
1725,4664
6159,7199
313,7069
2285,7089
666,5646
3701,5370
1064,5646
2615,7001
4267,6644
2974,5267
5844,7308
2734,6146
1008,7162
1376,3666
1149,7001
983,5121
3396,6463
227,2094
5090,7237
6936,7340
985,7552
1025,2007
2995,5127
3714,6323
2708,2742
3169,7163
3136,6065
1792,7615
1672,6321
3961,6105
5261,5274
933,1350
490,1127
2957,4496
5488,5856
5343,5896
1941,6470
1970,5147
476,5274
3567,6483
866,6958
4452,6888
113,6621
4198,6409
55,5474
3993,4555
6466,6617
2647,2928
3042,4554
1138,1956
1040,3683
1671,4785
1005,2626
1727,5605
3450,5663
465,7272
3991,4426
5128,5706
766,930
1839,4786
2645,7283
1207,6554
1059,2711
2428,4042
3859,4778
3830,7597
3822,4126
2996,5848
1725,2197
1776,3502
1237,6696
1150,6672
3462,5461
1483,7162
843,1146
410,2238
3571,5540
3080,5468
2186,5090
3616,7416
4459,6764
845,4763
1496,2707
718,5544
1973,6859
2649,4250
4187,6378
1538,5646
1293,3498
2434,4809
1677,5929
6126,6544
4328,6323
538,5993
1304,2204
708,2754
1338,5516
1688,4992
16,6567
681,7414
763,6789
1610,1635
5734,6267
3824,6445
612,3103
3038,5334
5004,6508
1284,1551
1509,6616
2583,7228
854,1793
135,5977
2428,5646
286,7237
1671,7170
2504,4146
2966,3428
4338,6296
4083,4935
1167,4632
167,2387
1929,7106
1492,7128
894,3360
1152,1158
4754,5854
3861,5623
1055,4993
3440,5065
3287,5775
1933,3390
2587,4156
4470,5754
212,2854
843,1901
4811,7197
2028,6097
2713,4811
1973,5095
1704,3011
4827,5992
1320,6812
1502,2977
2499,3584
5159,6719
3182,3569
718,5396
2628,3502
3333,3597
1982,6906
540,2579
763,4754
1497,5734
718,2843
5335,5803
598,7534
7237,7548
1327,1407
3341,3603
3893,4019
4439,5414
3544,4477
538,2017
3520,6702
3430,4704
1945,2056
4692,7580
1724,4916
2046,5060
1305,3247
1725,5342
685,5146
539,3726
1146,7381
1849,3381
1986,3661
2530,6188
2910,4152
5127,6463
4257,6248
4365,6537
2066,4544
4967,6205
916,1271
2615,2953
2224,4125
169,4031
4941,6310
1304,5212
1005,6002
1725,4955
1677,3336
4301,6241
865,4785
378,4754
3313,6966
1236,7254
1555,4917
4941,7262
2994,7602
95,3430
1693,5065
3991,4811
2267,6862
139,213
5468,6672
3379,5126
110,2492
3918,6125
5402,6789
5402,7547
1665,3400
5781,6887
3281,6330
763,4681
897,7359
3644,5822
718,2751
2561,5233
1305,2414
5854,7237
2051,5851
6785,7225
2510,5417
1020,3845
1804,5292
451,1381
3715,4632
2719,6129
1005,5455
213,3103
3165,3240
1436,1618
828,2347
4434,4904
2066,2160
1250,6145
1792,4451
3360,4122
1410,2913
2372,3172
1223,6546
5568,6870
3559,6616
1118,3273
3161,5769
469,1434
2648,5944
2337,3199
5095,7565
2834,4285
2998,7215
3405,4843
418,7141
5161,6897
1102,6990
5397,6126
4931,6818
4955,4961
2414,3838
91,313
1287,4284
5300,7001
2318,5099
3397,5124
3100,3582
1348,4248
2848,5944
3873,5555
438,543
3399,7033
1986,6775
4659,4811
1509,4899
5128,5632
1056,7334
2138,5933
3450,4880
4787,6432
1674,6090
2083,5866
3184,3883
2142,2854
665,1025
633,4785
5063,5944
429,1020
4020,4146
958,1064
16,4968
904,2794
3020,3453
4851,7226
6573,6892
1328,4663
2197,3633
1704,6350
1767,4221
3360,7083
2164,3852
3528,7129
2073,7270
3023,3544
392,3807
3217,6678
4412,5523
314,4985
2195,5053
32,607
2122,5629
5823,7401
2071,4875
4167,6116
221,2744
3981,5607
6110,7100
5809,7555
13,4860
1346,1668
1098,4619
1618,4757
5626,6370
3,5060
2921,6273
4572,6323
3093,6852
3341,5334
6092,7144
1739,3622
674,1381
4152,4811
599,7397
2614,5857
5011,5461
1799,7321
1692,6120
1447,5575
3861,5349
4264,7135
2110,7339
2201,3701
110,7141
4517,6501
524,4434
5132,5491
4602,5727
1376,4158
728,5202
3755,4125
645,2127
729,4455
4556,5679
566,3181
3968,7237
4657,5993
679,5180
2488,5381
1973,7553
1849,3450
2083,5370
409,2810
606,7586
120,6888
1464,6765
1792,5964
4506,5335
1792,4720
2051,6911
5068,6800
1180,4705
910,5927
1677,6567
1014,5791
647,1281
3210,6412
2408,7177
2523,4319
122,4684
3787,7158
4843,7226
3330,5516
2442,7031
1040,3855
5060,6301
1467,6908
1878,3841
2971,4446
4758,7224
2587,5643
4638,6090
3400,4119
3597,4979
1642,4119
1149,6862
1713,3701
121,2948
2732,5893
2234,4621
6302,6925
1911,7072
1610,7352
907,5318
275,2470
480,522
1933,7199
5703,6296
110,1876
6972,7359
2024,3130
1711,2204
645,4698
187,1956
6617,7607
2510,3977
3498,4242
1910,4612
1011,3454
2890,6536
1830,5072
4466,5646
1761,3250
71,6147
582,7294
5823,6112
4337,4561
651,2796
103,6302
1506,5602
3367,6633
4357,6011
3361,6003
612,3410
706,2157
4555,4946
3405,5369
3845,4755
192,612
4879,6772
131,4994
4809,6105
2345,6957
5148,5390
3191,5962
2808,6195
2745,3932
2326,6108
2498,3751
2015,5988
3130,3779
5187,6644
1348,5703
2259,2707
4986,6891
846,4888
524,1360
3610,6088
2107,6955
690,2854
5111,6023
3389,6101
1639,6092
3342,7526
209,3597
3855,5324
3520,6166
2387,6636
1166,1842
4636,6427
3692,7339
118,1464
2747,3082
1559,5334
776,1025
2414,5681
5232,6252
1312,2498
2861,7502
3181,6427
462,7028
5285,7232
3409,6891
1089,5148
722,5127
1319,3495
1055,2730
2199,5355
1234,4335
4007,4387
3960,5646
3071,7508
6161,6442
6,870
2391,2764
213,4280
166,5308
645,4994
3667,4275
4986,6702
1544,7129
5047,6818
3381,4989
4239,7199
6089,6787
4824,5808
866,5355
958,5646
117,1412
1693,1746
6709,7162
13,1937
2385,2985
1834,7022
3638,5014
1607,6611
3569,6162
4246,6475
3565,5485
5703,6369
3991,6319
5660,5842
6267,6744
651,6293
406,6105
214,5762
1633,6652
521,5324
81,378
1838,7226
4883,7548
4931,7406
427,3240
540,2926
630,4419
3227,5671
4900,7575
3381,6888
3450,5411
780,4070
1161,5867
1014,6219
888,1534
1349,5725
2401,6440
1444,5597
3504,4900
5060,7089
464,4799
3810,4019
4900,7237
5803,6961
2463,4080
4887,5065
2713,3450
3450,3755
5854,6219
3103,6567
226,7342
4931,5584
1401,7614
2790,3502
4335,7507
1180,4937
2878,4809
3400,5985
1752,5210
3038,3555
524,1850
5402,6695
2014,7575
1678,7621
2971,3569
1595,2223
2143,4873
2037,5988
1254,1677
383,3751
961,5868
1001,3251
1291,5314
1471,6202
184,3223
179,4512
3641,7030
272,2680
3450,4775
905,1395
5360,6972
842,1725
1956,5381
5703,6639
3445,7165
6237,7003
4080,6966
1042,1808
6361,7202
3861,6005
4639,6220
1945,3355
4060,4260
3535,4994
1367,7226
1952,4962
2864,5600
6143,6403
4298,5920
1943,2349
3855,5876
3039,5404
4904,7141
1212,2168
4019,5106
3294,7237
6427,7489
4086,5556
5575,5857
380,2928
3400,5579
7123,7224
35,6475
1444,2892
2515,4163
623,1658
1312,6309
3180,4941
2185,4785
3427,4280
1873,2943
817,5543
2021,2122
5370,7347
4396,5683
6641,7330
618,991
1150,3080
4756,6800
3341,4523
2586,6476
1642,4337
116,4511
2711,2730
1001,4377
3317,6664
4321,4970
517,7558
630,643
487,1923
5531,7292
4608,7025
121,2337
1701,6094
5534,7591
171,7035
2771,6292
29,6652
600,2998
2354,4691
1233,1496
2254,5944
1117,7215
1587,6461
677,1229
236,5793
2985,6207
2254,4919
1925,6787
3001,3349
3196,6652
4900,6296
290,2928
3103,6323
3915,4985
5147,5370
3251,6846
6407,6858
1231,5540
1305,6969
208,1851
3038,4122
3348,4466
1338,2216
6800,7029
2626,2797
2765,2881
1830,7216
5288,7057
609,5274
1506,2260
1109,6477
6306,7177
2194,3853
2711,3988
2200,2379
4093,6177
2391,4206
894,5168
1507,4645
4163,4452
406,2083
294,2074
5988,6321
18,4319
5466,5848
6275,7199
2908,4338
2051,4318
3544,6633
1119,7225
5534,6840
4959,6116
2798,7375
7265,7594
1941,4632
4721,5111
16,5072
3834,6361
19,1501
2615,3508
6495,7213
1425,2384
1713,5866
922,4364
364,3251
6792,6857
1670,7496
2014,2083
3503,5212
1689,6463
4900,6554
2249,5475
2524,6446
131,5308
4404,4917
4771,5550
402,3463
1644,6946
2711,5318
213,1973
5976,7272
4348,4959
54,187
1891,5866
3450,6673
5126,7412
1941,6621
1015,6369
3042,7123
634,7147
142,6809
4735,6896
6419,7256
1402,4452
2583,2713
6890,7213
3169,4033
2358,2904
389,5875
319,2239
3520,3862
4543,6022
502,4986
829,2600
3853,4035
1850,4031
244,6953
1859,4324
5454,6441
2707,7032
1355,7101
4348,5263
407,2162
3557,6712
358,2616
1543,7130
520,7110
39,5095
2902,3021
381,3469
6049,7418
5807,6784
2315,7173
1960,5815
763,7621
871,5175
1954,3757
1334,3504
290,3387
2051,5508
3900,5274
1776,6249
659,2763
919,4007
1945,3937
787,7317
5578,6818
3855,5610
6361,6667
1587,5708
226,1107
5613,7411
5370,6478
4792,6876
3518,3594
4756,5463
473,2734
1189,3813
4174,5360
5708,6439
2541,5948
4660,5752
427,2029
617,3176
3227,4600
1763,4070
1954,6065
1600,5178
6818,7001
418,3557
3096,5918
667,4558
2798,7237
3042,3121
2020,3031
5537,6891
951,7237
2314,6267
4480,7565
2974,7427
1384,3880
1879,6200
4296,6519
3644,6579
1789,4657
3544,4086
1345,1851
1902,6842
1689,5052
3564,5872
1312,1698
763,6912
2083,6168
2452,2725
938,6220
1198,2229
2236,5020
2024,3544
3544,7282
4203,5009
3112,4691
4348,6160
1447,4904
1933,3399
766,6101
3762,7455
3573,6998
1873,2430
2439,3993
1339,6783
1115,6860
4124,6339
4356,5039
1216,2194
4012,4040
3665,6120
547,5466
1561,6012
1381,1920
32,1166
6703,6825
2734,3218
758,1304
661,2985
2835,6298
524,5047
2619,6493
3854,7607
4329,5600
2476,3566
4775,6562
4338,6022
1383,1420
933,2473
1751,2289
1350,5540
524,2826
2569,3854
2398,7248
213,1300
6496,7141
2020,5564
1420,2897
5986,6580
1175,3873
5268,6008
1231,3672
1848,4280
4455,4756
1376,5274
3813,5108
2694,3555
2868,2908
110,5857
1933,3672
34,4408
582,1636
1808,7224
296,936
6201,7230
3936,5623
6666,7484
2892,3121
1271,6787
1614,6149
1137,3474
2653,5516
2083,4584
1937,4728
928,6262
1526,2754
1799,3761
919,3028
524,2265
7100,7470
585,3793
2186,2361
2259,5710
2470,4959
6391,6618
686,1464
5437,5858
3086,5570
5499,6324
2742,4858
2730,7287
2871,6221
6476,7410
1236,5078
1698,6467
1547,5090
2347,4269
1665,6883
2586,6612
4141,4146
4606,5988
1130,1891
2390,5369
2805,6602
3544,4239
3162,3400
2972,6378
2803,4476
4788,6946
170,4785
3434,7550
6715,7296
6275,6341
4257,4811
2761,3706
7352,7552
918,6416
6972,7427
1281,1665
1428,2498
5463,7176
2265,7014
3240,3544
2290,2361
4861,7330
5279,6391
3410,5162
2922,4650
1057,4145
4003,6409
329,4516
5041,5748
3882,5090
1972,5614
2476,6140
1373,1689
1631,4632
6226,6258
3686,5379
3599,6167
2892,4614
2014,3251
1025,3602
2870,5062
930,5640
539,3689
925,3000
1109,7601
7215,7227
3056,3559
116,6566
1749,3553
1665,4785
3534,7071
398,2031
4930,7482
5370,5688
5527,7600
312,2056
3912,3986
296,1786
6566,7016
6792,7322
1107,2794
3088,6122
3807,5626
503,2798
1098,6771
670,4368
27,1558
3584,5705
6948,7129
1956,3565
1602,2989
566,2975
1933,6818
1409,2609
228,6538
2381,5274
212,5715
150,4847
1172,2958
2024,4335
1372,3251
2510,4844
3251,5077
2013,3829
4785,5903
2145,4236
2031,7237
4433,6684
4785,6013
1183,3210
1792,6991
378,3701
1905,5455
904,7232
687,1715
3056,6073
2267,3056
378,5556
1108,6654
1236,2276
363,4453
591,1635
68,1219
230,1460
2921,5463
1941,5343
550,5533
4686,4908
942,5631
5564,6369
113,5866
1611,3544
582,3632
2831,5010
6130,7237
3679,6621
361,431
2854,6651
651,4738
550,2519
58,3302
1956,2401
398,3614
3293,6446
5227,5920
645,2911
3584,4190
1291,5029
3765,5050
5725,6734
5578,6446
1388,5599
6391,7284
1509,1560
13,1817
4818,7595
3845,4701
6639,6689
2170,7074
2670,4638
4130,7028
1521,2372
4083,7409
524,6810
3360,3653
6972,7100
473,7237
6358,6617
5482,6446
223,6080
6175,6339
970,1718
297,2132
3873,6505
299,4650
2020,3822
5127,6724
471,6991
3568,4563
1555,3240
4158,4864
2186,6381
358,5635
758,2510
4607,6519
1543,7606
2719,5095
6746,7478
1627,3829
1721,5324
3338,5402
487,5298
474,7477
611,2589
6468,7228
1010,1465
4115,5416
1120,3022
4124,7355
882,4093
179,285
4086,7282
799,1280
1334,1567
2199,2835
505,1854
1389,3198
4692,4865
